movies_genre(5991, Drama)
movies_genre(6605, Drama)
movies_genre(6607, Drama)
movies_genre(6608, Drama)
movies_genre(6609, Drama)
movies_genre(6610, Thriller)
movies_genre(6611, Drama)
movies_genre(6613, Drama)
movies_genre(6614, Comedy)
movies_genre(6615, Thriller)
movies_genre(6616, Comedy)
movies_genre(6618, Comedy)
movies_genre(6619, Comedy)
movies_genre(6620, Drama)
movies_genre(6622, Drama)
movies_genre(6623, Comedy)
movies_genre(6624, Action)
movies_genre(6625, Comedy)
movies_genre(6626, Drama)
movies_genre(6627, Drama)
movies_genre(6628, Comedy)
movies_genre(6629, Thriller)
movies_genre(6630, Drama)
movies_genre(6631, Thriller)
movies_genre(6633, Drama)
movies_genre(6634, Drama)
movies_genre(6635, Drama)
movies_genre(6636, Comedy)
movies_genre(6637, Drama)
movies_genre(6638, Comedy)
movies_genre(6639, Drama)
movies_genre(6641, Drama)
movies_genre(6642, Action)
movies_genre(6643, Drama)
movies_genre(6644, Drama)
movies_genre(6645, Drama)
movies_genre(6646, Drama)
movies_genre(6647, Drama)
movies_genre(6648, Drama)
movies_genre(6649, Drama)
movies_genre(6650, Drama)
movies_genre(6651, Drama)
movies_genre(6653, Thriller)
movies_genre(6658, Comedy)
movies_genre(6659, Comedy)
movies_genre(6660, Drama)
movies_genre(6662, Comedy)
movies_genre(6663, Comedy)
movies_genre(6664, Action)
movies_genre(6666, Drama)
movies_genre(6668, Drama)
movies_genre(6670, Comedy)
movies_genre(6671, Drama)
movies_genre(6673, Drama)
movies_genre(6675, Drama)
movies_genre(6678, Drama)
movies_genre(6681, Drama)
movies_genre(6682, Drama)
movies_genre(6683, Drama)
movies_genre(6684, Drama)
movies_genre(6685, Comedy)
movies_genre(6686, Comedy)
movies_genre(6687, Comedy)
movies_genre(6688, Drama)
movies_genre(6689, Drama)
movies_genre(6690, Comedy)
movies_genre(6740, Comedy)
movies_genre(6691, Drama)
movies_genre(6694, Drama)
movies_genre(6695, Thriller)
movies_genre(6696, Drama)
movies_genre(6697, Drama)
movies_genre(6698, Drama)
movies_genre(6699, Drama)
movies_genre(6700, Drama)
movies_genre(6701, Drama)
movies_genre(6702, Comedy)
movies_genre(6703, Thriller)
movies_genre(6704, Drama)
movies_genre(6705, Drama)
movies_genre(6706, Drama)
movies_genre(6707, Thriller)
movies_genre(6708, Drama)
movies_genre(6709, Thriller)
movies_genre(6710, Drama)
movies_genre(6711, Drama)
movies_genre(6712, Drama)
movies_genre(6713, Drama)
movies_genre(6714, Comedy)
movies_genre(6716, Drama)
movies_genre(6717, Drama)
movies_genre(6718, Comedy)
movies_genre(6719, Drama)
movies_genre(6720, Comedy)
movies_genre(6721, Drama)
movies_genre(6722, Action)
movies_genre(6723, Action)
movies_genre(6724, Drama)
movies_genre(6726, Drama)
movies_genre(6727, Thriller)
movies_genre(6728, Drama)
movies_genre(6729, Drama)
movies_genre(6730, Drama)
movies_genre(6731, Thriller)
movies_genre(6732, Comedy)
movies_genre(6733, Drama)
movies_genre(6734, Comedy)
movies_genre(6735, Drama)
movies_genre(6736, Drama)
movies_genre(6737, Comedy)
movies_genre(6738, Drama)
movies_genre(6739, Comedy)
movies_genre(6741, Thriller)
movies_genre(6743, Action)
movies_genre(6744, Comedy)
movies_genre(6745, Comedy)
movies_genre(6749, Drama)
movies_genre(6750, Drama)
movies_genre(6751, Drama)
movies_genre(6752, Drama)
movies_genre(6753, Drama)
movies_genre(6754, Action)
movies_genre(6755, Comedy)
movies_genre(6756, Drama)
movies_genre(6757, Drama)
movies_genre(6759, Thriller)
movies_genre(6760, Drama)
movies_genre(6762, Drama)
movies_genre(6763, Comedy)
movies_genre(6764, Comedy)
movies_genre(6765, Drama)
movies_genre(6766, Drama)
movies_genre(6768, Drama)
movies_genre(6769, Comedy)
movies_genre(6770, Drama)
movies_genre(6771, Comedy)
movies_genre(6773, Comedy)
movies_genre(6774, Thriller)
movies_genre(6776, Drama)
movies_genre(6777, Drama)
movies_genre(6778, Drama)
movies_genre(6779, Drama)
movies_genre(6781, Drama)
movies_genre(6782, Comedy)
movies_genre(6783, Drama)
movies_genre(6785, Comedy)
movies_genre(6786, Drama)
movies_genre(6787, Drama)
movies_genre(6788, Drama)
movies_genre(6789, Drama)
movies_genre(6814, Comedy)
movies_genre(6790, Drama)
movies_genre(6791, Drama)
movies_genre(6792, Drama)
movies_genre(6793, Comedy)
movies_genre(6794, Comedy)
movies_genre(6795, Thriller)
movies_genre(6796, Drama)
movies_genre(6797, Drama)
movies_genre(6798, Comedy)
movies_genre(6799, Drama)
movies_genre(6800, Action)
movies_genre(6801, Comedy)
movies_genre(6802, Thriller)
movies_genre(6803, Thriller)
movies_genre(6804, Comedy)
movies_genre(6805, Thriller)
movies_genre(6806, Thriller)
movies_genre(6831, Comedy)
movies_genre(6807, Comedy)
movies_genre(6808, Action)
movies_genre(6809, Thriller)
movies_genre(6810, Drama)
movies_genre(6811, Comedy)
movies_genre(6812, Comedy)
movies_genre(6813, Comedy)
movies_genre(6815, Drama)
movies_genre(6816, Comedy)
movies_genre(6817, Drama)
movies_genre(6818, Drama)
movies_genre(6820, Thriller)
movies_genre(6821, Comedy)
movies_genre(6822, Drama)
movies_genre(6823, Drama)
movies_genre(6824, Drama)
movies_genre(6825, Comedy)
movies_genre(6826, Comedy)
movies_genre(6827, Comedy)
movies_genre(6828, Drama)
movies_genre(6829, Comedy)
movies_genre(6830, Thriller)
movies_genre(6832, Drama)
movies_genre(6833, Drama)
movies_genre(6834, Comedy)
movies_genre(6835, Action)
movies_genre(6837, Drama)
movies_genre(6839, Drama)
movies_genre(6840, Drama)
movies_genre(6917, Drama)
movies_genre(6841, Drama)
movies_genre(6842, Drama)
movies_genre(6843, Drama)
movies_genre(6844, Drama)
movies_genre(6845, Drama)
movies_genre(6846, Drama)
movies_genre(6847, Drama)
movies_genre(6849, Drama)
movies_genre(6850, Drama)
movies_genre(6851, Drama)
movies_genre(6852, Drama)
movies_genre(6853, Comedy)
movies_genre(6854, Drama)
movies_genre(6855, Drama)
movies_genre(6856, Drama)
movies_genre(6857, Action)
movies_genre(7458, Drama)
movies_genre(6858, Drama)
movies_genre(6859, Drama)
movies_genre(6860, Drama)
movies_genre(6861, Drama)
movies_genre(6862, Drama)
movies_genre(6863, Comedy)
movies_genre(6865, Drama)
movies_genre(6866, Comedy)
movies_genre(6867, Drama)
movies_genre(6868, Drama)
movies_genre(6870, Drama)
movies_genre(6871, Comedy)
movies_genre(6872, Thriller)
movies_genre(6873, Comedy)
movies_genre(6874, Thriller)
movies_genre(6875, Drama)
movies_genre(6876, Drama)
movies_genre(6877, Comedy)
movies_genre(6879, Drama)
movies_genre(6881, Drama)
movies_genre(6882, Action)
movies_genre(6883, Drama)
movies_genre(6884, Drama)
movies_genre(6885, Drama)
movies_genre(6886, Drama)
movies_genre(6887, Drama)
movies_genre(6888, Comedy)
movies_genre(6890, Drama)
movies_genre(6891, Drama)
movies_genre(6892, Drama)
movies_genre(6893, Comedy)
movies_genre(6894, Thriller)
movies_genre(6895, Drama)
movies_genre(6897, Drama)
movies_genre(6898, Drama)
movies_genre(6900, Drama)
movies_genre(6901, Drama)
movies_genre(6902, Drama)
movies_genre(6903, Drama)
movies_genre(6905, Drama)
movies_genre(6906, Drama)
movies_genre(6907, Comedy)
movies_genre(6909, Thriller)
movies_genre(6912, Comedy)
movies_genre(6914, Drama)
movies_genre(6915, Drama)
movies_genre(6916, Drama)
movies_genre(6918, Drama)
movies_genre(6920, Thriller)
movies_genre(6921, Drama)
movies_genre(6926, Comedy)
movies_genre(6927, Drama)
movies_genre(6928, Comedy)
movies_genre(6929, Comedy)
movies_genre(6931, Comedy)
movies_genre(6932, Drama)
movies_genre(6934, Thriller)
movies_genre(6936, Comedy)
movies_genre(6939, Drama)
movies_genre(6940, Drama)
movies_genre(6989, Drama)
movies_genre(6942, Drama)
movies_genre(6944, Comedy)
movies_genre(7190, Drama)
movies_genre(6946, Action)
movies_genre(6947, Drama)
movies_genre(6949, Comedy)
movies_genre(6950, Drama)
movies_genre(6951, Comedy)
movies_genre(6952, Thriller)
movies_genre(6953, Drama)
movies_genre(6954, Drama)
movies_genre(6955, Drama)
movies_genre(6956, Drama)
movies_genre(6957, Comedy)
movies_genre(6958, Comedy)
movies_genre(6960, Drama)
movies_genre(6961, Drama)
movies_genre(7459, Drama)
movies_genre(6964, Drama)
movies_genre(6966, Thriller)
movies_genre(6968, Action)
movies_genre(6969, Drama)
movies_genre(6970, Comedy)
movies_genre(6971, Drama)
movies_genre(6972, Drama)
movies_genre(6973, Drama)
movies_genre(6974, Comedy)
movies_genre(6975, Drama)
movies_genre(6977, Drama)
movies_genre(6978, Drama)
movies_genre(6979, Drama)
movies_genre(6980, Comedy)
movies_genre(6981, Drama)
movies_genre(6982, Drama)
movies_genre(6983, Drama)
movies_genre(6984, Drama)
movies_genre(7034, Drama)
movies_genre(6985, Drama)
movies_genre(6986, Drama)
movies_genre(6987, Drama)
movies_genre(6988, Drama)
movies_genre(6990, Drama)
movies_genre(6991, Drama)
movies_genre(6992, Drama)
movies_genre(6993, Drama)
movies_genre(6994, Comedy)
movies_genre(6995, Comedy)
movies_genre(6996, Action)
movies_genre(6997, Drama)
movies_genre(6998, Drama)
movies_genre(6999, Comedy)
movies_genre(7000, Comedy)
movies_genre(7001, Thriller)
movies_genre(7002, Drama)
movies_genre(7003, Drama)
movies_genre(7004, Comedy)
movies_genre(7005, Comedy)
movies_genre(7006, Thriller)
movies_genre(7007, Drama)
movies_genre(7008, Drama)
movies_genre(7009, Drama)
movies_genre(7010, Drama)
movies_genre(7011, Drama)
movies_genre(7012, Comedy)
movies_genre(7013, Drama)
movies_genre(7014, Action)
movies_genre(7015, Comedy)
movies_genre(7016, Drama)
movies_genre(7017, Thriller)
movies_genre(7018, Drama)
movies_genre(7019, Drama)
movies_genre(7020, Drama)
movies_genre(7021, Comedy)
movies_genre(7022, Drama)
movies_genre(7023, Drama)
movies_genre(7024, Drama)
movies_genre(7025, Drama)
movies_genre(7026, Comedy)
movies_genre(7027, Action)
movies_genre(7028, Comedy)
movies_genre(7029, Thriller)
movies_genre(7030, Drama)
movies_genre(7031, Drama)
movies_genre(7032, Drama)
movies_genre(7033, Comedy)
movies_genre(7035, Action)
movies_genre(7036, Comedy)
movies_genre(7037, Drama)
movies_genre(7060, Drama)
movies_genre(7038, Drama)
movies_genre(7879, Comedy)
movies_genre(7039, Thriller)
movies_genre(7040, Drama)
movies_genre(7041, Comedy)
movies_genre(7042, Drama)
movies_genre(7043, Drama)
movies_genre(7044, Drama)
movies_genre(7046, Comedy)
movies_genre(7047, Drama)
movies_genre(7048, Comedy)
movies_genre(7049, Comedy)
movies_genre(7050, Comedy)
movies_genre(7051, Comedy)
movies_genre(7052, Drama)
movies_genre(7053, Comedy)
movies_genre(7054, Drama)
movies_genre(7055, Comedy)
movies_genre(7056, Drama)
movies_genre(7057, Comedy)
movies_genre(7058, Comedy)
movies_genre(7059, Drama)
movies_genre(7206, Comedy)
movies_genre(7061, Drama)
movies_genre(7062, Drama)
movies_genre(7063, Drama)
movies_genre(7064, Drama)
movies_genre(7065, Drama)
movies_genre(7066, Drama)
movies_genre(7067, Drama)
movies_genre(7068, Drama)
movies_genre(7069, Drama)
movies_genre(7070, Action)
movies_genre(7071, Drama)
movies_genre(7072, Drama)
movies_genre(7073, Comedy)
movies_genre(7074, Comedy)
movies_genre(7075, Comedy)
movies_genre(7076, Drama)
movies_genre(7077, Drama)
movies_genre(7078, Drama)
movies_genre(7079, Drama)
movies_genre(7080, Drama)
movies_genre(7081, Comedy)
movies_genre(7082, Comedy)
movies_genre(7083, Drama)
movies_genre(7084, Comedy)
movies_genre(7085, Comedy)
movies_genre(7086, Drama)
movies_genre(7087, Drama)
movies_genre(7088, Drama)
movies_genre(7089, Drama)
movies_genre(7090, Drama)
movies_genre(7091, Comedy)
movies_genre(7092, Drama)
movies_genre(7093, Comedy)
movies_genre(7094, Drama)
movies_genre(7095, Drama)
movies_genre(7097, Drama)
movies_genre(7099, Drama)
movies_genre(7100, Drama)
movies_genre(7101, Comedy)
movies_genre(7102, Drama)
movies_genre(7103, Comedy)
movies_genre(7104, Comedy)
movies_genre(7105, Drama)
movies_genre(7106, Drama)
movies_genre(7107, Comedy)
movies_genre(7108, Drama)
movies_genre(7109, Drama)
movies_genre(7110, Drama)
movies_genre(7111, Drama)
movies_genre(7112, Drama)
movies_genre(7113, Action)
movies_genre(7114, Drama)
movies_genre(7115, Thriller)
movies_genre(7116, Thriller)
movies_genre(7117, Comedy)
movies_genre(7118, Drama)
movies_genre(7119, Comedy)
movies_genre(7121, Comedy)
movies_genre(7122, Drama)
movies_genre(7123, Drama)
movies_genre(7124, Comedy)
movies_genre(7125, Drama)
movies_genre(7126, Drama)
movies_genre(7127, Drama)
movies_genre(7129, Drama)
movies_genre(7130, Drama)
movies_genre(7131, Drama)
movies_genre(7132, Comedy)
movies_genre(7133, Action)
movies_genre(7134, Drama)
movies_genre(7135, Drama)
movies_genre(7136, Drama)
movies_genre(7137, Drama)
movies_genre(7138, Drama)
movies_genre(7139, Drama)
movies_genre(7142, Drama)
movies_genre(7143, Drama)
movies_genre(7146, Drama)
movies_genre(7147, Drama)
movies_genre(7148, Drama)
movies_genre(7149, Drama)
movies_genre(7150, Comedy)
movies_genre(7151, Drama)
movies_genre(7152, Thriller)
movies_genre(7153, Action)
movies_genre(7154, Drama)
movies_genre(7155, Comedy)
movies_genre(7157, Comedy)
movies_genre(7158, Drama)
movies_genre(7159, Comedy)
movies_genre(7160, Drama)
movies_genre(7161, Drama)
movies_genre(7162, Drama)
movies_genre(7163, Thriller)
movies_genre(7164, Action)
movies_genre(7165, Drama)
movies_genre(7166, Drama)
movies_genre(7167, Drama)
movies_genre(7168, Drama)
movies_genre(7169, Comedy)
movies_genre(7170, Comedy)
movies_genre(7172, Drama)
movies_genre(7173, Comedy)
movies_genre(7175, Action)
movies_genre(7176, Drama)
movies_genre(7177, Drama)
movies_genre(7178, Drama)
movies_genre(7179, Drama)
movies_genre(7180, Drama)
movies_genre(7181, Drama)
movies_genre(7182, Comedy)
movies_genre(7183, Comedy)
movies_genre(7184, Drama)
movies_genre(7185, Comedy)
movies_genre(7186, Comedy)
movies_genre(7187, Comedy)
movies_genre(7188, Comedy)
movies_genre(7189, Comedy)
movies_genre(7191, Comedy)
movies_genre(7192, Action)
movies_genre(7193, Comedy)
movies_genre(7194, Drama)
movies_genre(7195, Drama)
movies_genre(7196, Drama)
movies_genre(7197, Thriller)
movies_genre(7198, Comedy)
movies_genre(7199, Drama)
movies_genre(7200, Drama)
movies_genre(7201, Comedy)
movies_genre(7203, Drama)
movies_genre(7204, Drama)
movies_genre(7207, Comedy)
movies_genre(7208, Drama)
movies_genre(7209, Comedy)
movies_genre(7211, Comedy)
movies_genre(7212, Comedy)
movies_genre(7213, Comedy)
movies_genre(7214, Comedy)
movies_genre(7215, Drama)
movies_genre(7216, Drama)
movies_genre(7217, Drama)
movies_genre(7218, Drama)
movies_genre(7219, Drama)
movies_genre(7220, Comedy)
movies_genre(7221, Comedy)
movies_genre(7222, Drama)
movies_genre(7223, Drama)
movies_genre(7224, Drama)
movies_genre(7226, Drama)
movies_genre(7227, Comedy)
movies_genre(7229, Comedy)
movies_genre(7230, Comedy)
movies_genre(7231, Comedy)
movies_genre(7232, Drama)
movies_genre(7234, Drama)
movies_genre(7235, Drama)
movies_genre(7237, Drama)
movies_genre(7238, Drama)
movies_genre(7239, Drama)
movies_genre(7240, Drama)
movies_genre(7241, Drama)
movies_genre(7242, Thriller)
movies_genre(7243, Drama)
movies_genre(7245, Thriller)
movies_genre(7247, Comedy)
movies_genre(7248, Drama)
movies_genre(7249, Comedy)
movies_genre(7250, Comedy)
movies_genre(7251, Drama)
movies_genre(7252, Comedy)
movies_genre(7253, Comedy)
movies_genre(7254, Drama)
movies_genre(7255, Comedy)
movies_genre(7257, Comedy)
movies_genre(7258, Comedy)
movies_genre(7259, Drama)
movies_genre(7260, Drama)
movies_genre(7261, Comedy)
movies_genre(7262, Comedy)
movies_genre(7263, Drama)
movies_genre(7264, Comedy)
movies_genre(7265, Drama)
movies_genre(7266, Comedy)
movies_genre(7267, Comedy)
movies_genre(7269, Drama)
movies_genre(7270, Drama)
movies_genre(7271, Drama)
movies_genre(7272, Drama)
movies_genre(7273, Drama)
movies_genre(7274, Comedy)
movies_genre(7275, Comedy)
movies_genre(7276, Drama)
movies_genre(7277, Drama)
movies_genre(7278, Drama)
movies_genre(7279, Thriller)
movies_genre(7282, Comedy)
movies_genre(7283, Drama)
movies_genre(7284, Thriller)
movies_genre(7285, Drama)
movies_genre(7286, Drama)
movies_genre(7288, Drama)
movies_genre(7290, Comedy)
movies_genre(7291, Drama)
movies_genre(7292, Comedy)
movies_genre(7293, Comedy)
movies_genre(7294, Comedy)
movies_genre(7295, Drama)
movies_genre(7297, Drama)
movies_genre(7298, Thriller)
movies_genre(7299, Drama)
movies_genre(7300, Drama)
movies_genre(7301, Drama)
movies_genre(7302, Action)
movies_genre(7303, Drama)
movies_genre(7304, Comedy)
movies_genre(7305, Drama)
movies_genre(7306, Comedy)
movies_genre(7307, Drama)
movies_genre(7308, Comedy)
movies_genre(7309, Action)
movies_genre(7310, Action)
movies_genre(7311, Drama)
movies_genre(7312, Drama)
movies_genre(7313, Action)
movies_genre(7314, Drama)
movies_genre(7315, Drama)
movies_genre(7316, Comedy)
movies_genre(7317, Comedy)
movies_genre(7318, Drama)
movies_genre(7319, Comedy)
movies_genre(7321, Thriller)
movies_genre(7322, Drama)
movies_genre(7323, Drama)
movies_genre(7324, Drama)
movies_genre(7325, Comedy)
movies_genre(7326, Drama)
movies_genre(7327, Drama)
movies_genre(7328, Drama)
movies_genre(7329, Drama)
movies_genre(7330, Drama)
movies_genre(7331, Drama)
movies_genre(7332, Drama)
movies_genre(7333, Drama)
movies_genre(7334, Drama)
movies_genre(7336, Drama)
movies_genre(7337, Drama)
movies_genre(7338, Drama)
movies_genre(7339, Drama)
movies_genre(7340, Comedy)
movies_genre(7341, Drama)
movies_genre(7344, Comedy)
movies_genre(7345, Comedy)
movies_genre(7346, Comedy)
movies_genre(7347, Thriller)
movies_genre(7348, Thriller)
movies_genre(7349, Drama)
movies_genre(7352, Drama)
movies_genre(7380, Comedy)
movies_genre(7353, Comedy)
movies_genre(7354, Drama)
movies_genre(7355, Comedy)
movies_genre(7356, Drama)
movies_genre(7357, Drama)
movies_genre(7359, Comedy)
movies_genre(7360, Drama)
movies_genre(7361, Drama)
movies_genre(7362, Drama)
movies_genre(7364, Drama)
movies_genre(7365, Drama)
movies_genre(7366, Drama)
movies_genre(7367, Comedy)
movies_genre(7368, Drama)
movies_genre(7369, Comedy)
movies_genre(7370, Drama)
movies_genre(7371, Drama)
movies_genre(7372, Drama)
movies_genre(7373, Action)
movies_genre(7374, Comedy)
movies_genre(7375, Comedy)
movies_genre(7376, Action)
movies_genre(7377, Drama)
movies_genre(7379, Drama)
movies_genre(7381, Comedy)
movies_genre(7382, Drama)
movies_genre(7383, Drama)
movies_genre(7384, Drama)
movies_genre(7385, Drama)
movies_genre(7386, Drama)
movies_genre(7387, Drama)
movies_genre(7388, Drama)
movies_genre(7390, Drama)
movies_genre(7391, Comedy)
movies_genre(7393, Comedy)
movies_genre(7394, Comedy)
movies_genre(7395, Drama)
movies_genre(7396, Drama)
movies_genre(7397, Drama)
movies_genre(7398, Comedy)
movies_genre(7399, Action)
movies_genre(7401, Drama)
movies_genre(7404, Drama)
movies_genre(7405, Comedy)
movies_genre(7406, Comedy)
movies_genre(7407, Comedy)
movies_genre(7408, Comedy)
movies_genre(7409, Comedy)
movies_genre(7410, Thriller)
movies_genre(7411, Comedy)
movies_genre(7413, Thriller)
movies_genre(7414, Drama)
movies_genre(7415, Drama)
movies_genre(7416, Comedy)
movies_genre(7417, Comedy)
movies_genre(7419, Comedy)
movies_genre(7420, Comedy)
movies_genre(7437, Comedy)
movies_genre(7438, Drama)
movies_genre(7439, Thriller)
movies_genre(7441, Drama)
movies_genre(7442, Drama)
movies_genre(7444, Drama)
movies_genre(7445, Drama)
movies_genre(7487, Drama)
movies_genre(7448, Comedy)
movies_genre(7449, Drama)
movies_genre(7450, Comedy)
movies_genre(7451, Comedy)
movies_genre(7452, Drama)
movies_genre(7453, Comedy)
movies_genre(7454, Action)
movies_genre(7455, Drama)
movies_genre(7456, Drama)
